book,문단식별자,문장식별자,원문,번역문,marker,llm_judgment,marker_type,analysis_level
논어집주,347,1220,子謂公冶長하시되 可妻也로다,공자(孔子)께서 공야장(公冶長)을 두고 평하시기를 “사위 삼을 만하다.,로다,False,로다,Level1
논어집주,357,1258,或曰 雍也는 仁而不佞이로다,혹자가 말하기를 “옹(雍)은 인(仁)하나 말재주가 없습니다.” 하였다.,로다,False,로다,Level1
논어집주,365,1296,子路聞之하고 喜한대 子曰 由也는 好勇이 過我나 無所取材로다,"자로(子路)가 이 말씀을 듣고 기뻐하자, 공자(孔子)께서는 “유(由)는 용맹을 좋아함은 나보다 나으나, 사리를 헤아려 맞게 하는 것이 없다.” 하셨다.",로다,True,로다,Level1
논어집주,398,1401,若子路면 可謂能用其勇矣로다,자로(子路)와 같다면 그 용맹을 잘 썼다고 말할 만하다.”,로다,False,로다,Level1
논어집주,405,1426,晏平仲은 善與人交로다,“안평중(晏平仲)은 남과 사귀기를 잘하는구나!,로다,True,로다,Level1
논어집주,410,1447,曰 仁矣乎잇가 曰 未知로다,"“인(仁)이라고 할 만합니까?” 하고 다시 묻자,  “모르겠다.",로다,False,로다,Level1
논어집주,421,1501,不知所以裁之로다,그것을 마름질할 줄을 모르는구나.”,로다,False,로다,Level1
논어집주,426,1527,或乞醯焉이어늘 乞諸其隣而與之로다,"어떤 사람이 초〔醯〕를 빌리려 하자, 그의 이웃집에서 빌어다가 주는구나!”",로다,False,로다,Level1
논어집주,441,1592,夫子自恐終不得見而歎之하시니 其警學者深矣로다,"부자(夫子)께서 스스로 끝내 만나보지 못할까 두려워하여 탄식하셨으니, 배우는 자들을 깨우치심이 깊다.",로다,True,로다,Level1
춘추좌씨전3,427,1250,視流而行速하야 不安其位하니 宜不能久로다,"시선(視線)은 유동(流動)하고 걸음은 빨라 자신의 위치(位置)에 안착(安着)하지 못하였으니, 아마도 오래 살 수 없을 것이다.”고 하였다.",로다,False,로다,Level1
춘추좌씨전3,448,1311,吾亡無日矣로다,우리가 멸망(滅亡)할 날이 머지 않았다.”라고 하였다.,로다,False,로다,Level1
춘추좌씨전3,467,1354,詩曰 女也不爽이어늘 士貳其行이로다,《시경(詩經)》에 ‘여자는 잘못이 없는데 사내는 행동을 이랬다저랬다 하네.,로다,False,로다,Level1
춘추좌씨전3,516,1465,晉侯夢에 大厲가 被髮及地하고 搏膺而踊曰 殺余孫하니 不義로다,"진후(晉侯)의 꿈에 큰 여귀(厲鬼)가 머리는 풀어헤쳐 땅에 끌리고, 가슴을 치고 뛰면서 말하기를, “네가 나의 손자를 죽였으니, 의리(義理)를 모르는 놈이다.",로다,True,로다,Level1
춘추좌씨전3,540,1552,今吾子之言은 亂之道也니 不可以爲法이로다,지금 그대의 말은 난세(亂世)의 도(道)이니 법(法)으로 삼을 수 없습니다.,로다,False,로다,Level1
춘추좌씨전3,566,1658,故詩曰 兕觵其觩나 旨酒思柔로다,그러므로 《시경(詩經)》에 ‘뿔잔은 구부정하지만(시굉기구(兕觵其觩)) 맛난 술은 부드럽네(旨酒思柔).,로다,False,로다,Level1
춘추좌씨전3,617,1826,王怒曰 大辱國이로다,"초왕(楚王)이 노(怒)하여 말하기를, “크게 나라를 욕(辱)되게 하는 짓이다.",로다,False,로다,Level1
춘추좌씨전3,655,1970,仲尼曰 鮑莊子之知不如葵로다,"중니(仲尼)가 말하기를, “포장자(鮑莊子)의 지혜(知慧)는 규채(葵菜)만도 못하다.",로다,False,로다,Level1
춘추좌씨전3,657,1976,從而歌之曰 濟洹之水에 贈我以瓊瑰로다,성백(聲伯)은 따라가며 “원수(洹水)를 건너는데 어떤 이가 나에게 주옥(珠玉)을 주었네.,로다,False,로다,Level1
춘추좌씨전3,660,2001,郤至奉豕에 寺人孟張奪之어늘 郤至射而殺之하니 公曰 季子欺余로다,"극지(郤至)가 멧돼지를 잡아 여공(厲公)에게 바치는데, 시인(寺人) 맹장(孟張)이 그 돼지를 빼앗자, 극지(郤至)가 맹장(孟張)을 사살(射殺)하니, 여공(厲公)은 “계자(季子)가 나를 속인다.”고 하였다.",로다,False,로다,Level1
춘추좌씨전4,47,105,詩曰 其惟哲人은 告之話言이면 順德之行이라하니 季孫於是爲不哲矣로다,"《시경(詩經)》에 ‘슬기로운 사람은 선언(善言)을 고(告)해 주면 덕(德)을 따라 행(行)한다.’ 하였는데, 계손(季孫)은 이 일에 있어 슬기롭지 못하였다.",로다,False,로다,Level1
춘추좌씨전4,68,159,祈［祁］奚於是能擧善矣로다,“기해(祁奚)가 이번에 현능(賢能)을 천거(薦擧)하였다고 할 수 있다.,로다,False,로다,Level1
춘추좌씨전4,68,161,商書曰 無偏無黨이면 王道蕩蕩이라하니 其祈［祁］奚之謂矣로다,"≪상서(尙書)≫에 ‘치우침이 없고 당을 지음이 없으면 군왕(君王)의 길이 공평무사(公平無私)하다.’고 하였으니, 기해(祁奚)를 이름인 듯하다.",로다,False,로다,Level1
춘추좌씨전4,68,165,詩云 惟其有之라 是以似之라하니 祈［祁］奚有焉이로다,"《시경(詩經)》에 ‘자기가 이런 재능(才能)을 가졌기 때문에 자기와 같은 사람을 천거(薦擧)한다.’고 하였으니, 기해(祁奚)에게 이런 점이 있었다.”",로다,False,로다,Level1
춘추좌씨전4,81,197,韓獻子患之하야 言於朝曰 文王帥殷之叛國以事紂는 唯知時也어늘 今我易之하니 難哉로다,"한헌자(韓獻子)가 이를 근심하여 조정(朝廷)에서 말하기를 “문왕(文王)이 은왕조(殷王朝)를 배반(背叛)한 나라들을 거느리고서 주왕(紂王)을 섬긴 것은 시기(時期)를 아셨기 때문인데, 지금 우리는 이와 반대로 하고 있으니 성공(成功)하기 어려울 것이다.”고 하였다.",로다,False,로다,Level1
춘추좌씨전4,89,257,國人誦之曰 臧之狐裘여 敗我於狐駘로다,"국인(國人)들이 풍자(諷刺)하는 노래를 불렀는데, 그 노래에 “여우 갖옷 입은 장흘(臧紇)이여 아군(我軍)을 호태(狐駘)에서 패전(敗戰)시켰네.",로다,False,로다,Level1
춘추좌씨전4,89,258,我君小子라 朱儒是使로다,우리 임금 너무 어려 난쟁이를 장수(將帥)로 보내셨네.,로다,False,로다,Level1
춘추좌씨전4,89,259,朱儒朱儒여 使我敗於邾로다,"난쟁이여 난쟁이여, 아군(我軍)을 주군(邾軍)에게 패전(敗戰)시켰네.”라고 하였다.",로다,False,로다,Level1
춘추좌씨전4,109,285,楚共王於是不刑이로다,“초공왕(楚共王)은 이 일에 대해 형벌(刑罰)을 제대로 시행하지 못하였다.,로다,False,로다,Level1
춘추좌씨전4,109,286,詩曰 周道挺挺하니 我心扃扃이로다,시(詩)에 ‘큰 길이 곧으니 내 밝게 살피리라.,로다,True,로다,Level1
시경집전(상),2226,5128,伐柯伐柯여 其則不遠이로다,도끼자루를 베고 도끼자루를 벰이여 그 법이 멀리 있지 않도다,로다,True,로다,Level1
시경집전(상),2227,5129,我遘之子호니 籩豆有踐이로다,내 이 아가씨를 만나니 변두(籩豆)가 질서정연하도다,로다,True,로다,Level1
시경집전(상),2231,5139,九罭之魚여 鱒魴이로다,아홉 주머니의 그물에 걸린 고기여 송어와 방어로다,로다,True,로다,Level1
시경집전(상),2232,5140,我覯之子호니 袞衣繡裳이로다,내 그 분을 만나보니 곤의(袞衣)와 수상(繡裳)을 입었도다,로다,True,로다,Level1
시경집전(상),2243,5166,狼跋其胡요 載疐其尾로다,이리가 앞으로 나아가면 턱살이 밟히고 뒤로 물러나면 꼬리가 밟히도다,로다,False,로다,Level1
시경집전(상),2246,5182,"蓋不使讒邪之口로 得以加乎公之忠聖이니 此可見其愛公之深, 敬公之至요 而其立言이 亦有法矣로다","이는 참소하고 간사한 사람의 입으로 하여금 공(公)의 충성(忠聖)함에 가해지지 않게 하려고 한 것이니, 이는 공(公)을 사랑함이 깊고 공(公)을 공경함이 지극함을 볼 수 있으며, 그 글을 지음이 또한 법도가 있는 것이다.",로다,True,로다,Level1
시경집전(상),2247,5183,狼疐其尾요 載跋其胡로다,이리가 물러나면 꼬리가 밟히고 나아가면 턱살이 밟히도다,로다,False,로다,Level1
시경집전(상),2257,5222,呦呦鹿鳴이여 食野之苹이로다,유유(呦呦)히 우는 사슴의 울음소리여 들의 대쑥을 뜯도다,로다,True,로다,Level1
시경집전(상),2263,5246,呦呦鹿鳴이여 食野之蒿로다,유유(呦呦)히 우는 사슴의 울음소리여 들의 제비쑥을 먹도다,로다,True,로다,Level1
시경집전(상),2265,5248,視民不恌니 君子是則是傚로다,백성들에게 보여주어 경박하지 않게 하니 군자(君子)가 이것을 본받도다,로다,True,로다,Level1
시경집전(상),2266,5249,我有旨酒하니 嘉賓式燕以敖로다,내 맛있는 술이 있으니 아름다운 손님 잔치에 참여하여 노시도다,로다,True,로다,Level1
시경집전(상),2269,5258,呦呦鹿鳴이여 食野之芩이로다,유유(呦呦)히 우는 사슴의 울음소리여 들의 금풀을 먹도다,로다,True,로다,Level1
시경집전(상),2271,5260,鼓瑟鼓琴이여 和樂且湛이로다,비파를 타고 거문고를 탐이여 화락하고 또 즐겁도다,로다,True,로다,Level1
시경집전(상),2272,5261,我有旨酒하여 以燕樂嘉賓之心이로다,내 맛있는 술을 두어 가빈(嘉賓)의 마음을 안락하게 하도다,로다,True,로다,Level1
시경집전(상),2278,5277,四牡騑騑하니 周道倭遲로다,네 필의 말이 끊임없이 달려가니 큰 길이 굽어 있도다,로다,False,로다,Level1
시경집전(상),2281,5291,臣勞於事而不自言이어늘 君探其情而代之言하니 上下之間에 可謂各盡其道矣로다,"신하가 일에 수고롭되 스스로 말하지 않거늘 군주가 그 정(情)을 더듬어 대신 말하였으니, 상하(上下)의 사이에 각기 그 도리를 다했다고 말할 만한다.",로다,True,로다,Level1
시경집전(상),2282,5296,四牡騑騑하니 嘽嘽駱馬로다,네 필의 말이 끊임없이 달려가니 많고 많은 낙마(駱馬)로다,로다,False,로다,Level1
시경집전(상),2285,5302,翩翩者鵻여 載飛載下하여 集于苞栩로다,편편(翩翩)히 나는 비둘기여 곧 날며 곧 내려앉아 총생(叢生)하는 도토리나무에 앉도다,로다,True,로다,Level1
시경집전(상),2289,5313,翩翩者鵻여 載飛載止하여 集于苞杞로다,편편(翩翩)히 나는 비둘기여 곧 날며 곧 내려앉아 총생(叢生)하는 구기자나무에 앉도다,로다,True,로다,Level1
시경집전(상),2297,5328,皇皇者華여 于彼原隰이로다,휘황한 꽃이여 저 언덕과 습지에 있도다,로다,True,로다,Level1
춘추좌씨전5,54,321,已侈하니 所謂不及五稔者는 夫子之謂矣로다,너무 오만(傲慢)하니 이른바 ‘5년을 넘기지 못할 것이다.’는 말이 바로 저 사람을 두고 한 말일 것입니다.”고 하였다.,로다,True,로다,Level1
춘추좌씨전5,57,348,吾圖之하리라하고 告盧蒲嫳한대 盧蒲嫳曰 彼는 君之讐也니 天或者將棄彼矣로다,"내 생각해 보겠네.”라고 하고서, 노포별(盧蒲嫳)에게 말하자 노포별(盧蒲嫳)이 말하기를 “저 최저(崔杼)는 우리 임금의 원수(怨讐)이니 아마도 하늘이 그를 버리려는 모양입니다.",로다,True,로다,Level1
춘추좌씨전5,59,364,薳氏之有後於楚國也가 宜哉로다,“위씨(薳氏)의 후손(後孫)이 초(楚)나라에서 대대로 녹위(祿位)를 누리는 것이 당연(當然)하다.,로다,False,로다,Level1
춘추좌씨전5,84,477,展莊叔見之曰 車甚澤하니 人必瘁리라 宜其亡也로다,"전장숙(展莊叔)이 그 수레를 보고서 말하기를 “수레가 매우 윤택(潤澤)한 것으로 보아 틀림없이 사람들이 크게 고통을 받았을 것이니, 그가 국외(國外)로 도망하는 것은 당연하다.”고 하였다.",로다,True,로다,Level1
춘추좌씨전5,108,548,公曰 欲之而言叛하니 祗見疏也로다,"양공(襄公)은 “변읍(卞邑)을 탐(貪)하여 취했으면서 반란(叛亂)을 핑계 대니, 이는 그가 나를 소원(疏遠)히 여기고 있다는 것을 드러냈을 뿐이다.”고 하고서,",로다,False,로다,Level1
춘추좌씨전5,113,581,晉國不恤周宗之闕하고 而夏肄是屛하니 其棄諸姬를 亦可知也已로다,"진(晉)나라가 주(周)나라 종실(宗室)(희성국(姬姓國)들을 이름)의 쇠약(衰弱)은 걱정하지 않고 하(夏)나라의 후손(後孫)을 위해 성(城)을 쌓으니, 진(晉)나라는 장차 제희(諸姬)(여러 희성국(姬姓國))를 버릴 것임을 알 수 있다.",로다,False,로다,Level1
춘추좌씨전5,119,610,始基之矣오 猶未也라 然勤而不怨矣로다,주(周)나라의 기초(基礎)가 비로소 정(定)해졌으나 아직 완성(完成)되지 않았는데 백성들이 수고로워도 원망(怨望)하지 않은 것을 볼 수 있습니다.”고 하였다.,로다,True,로다,Level1
춘추좌씨전5,119,612,憂而不困者也로다,근심하면서도 괴로워하지 않음을 볼 수 있습니다.,로다,True,로다,Level1
춘추좌씨전5,119,619,國未可量也로다,이 나라는 그 앞날을 한량(限量)할 수 없습니다.”고 하였다.,로다,False,로다,Level1
춘추좌씨전5,120,636,猶有先王之遺民焉이로다,오히려 선왕(先王)의 유민(遺民)이 있기 때문에 〈배반하지 않고 원망하는 말을 내지 않은 것〉입니다.”고 하였다.,로다,False,로다,Level1
춘추좌씨전5,120,642,處而不底하고 行而不流하며 五聲和하고 八風平하며 節有度하고 守有序하니 盛德之所同也로다,"처(處)(활동(活動)을 정지(停止)하고 조용히 거처(居處)함)하되 정체(停滯)하지 않았고 행(行)(활동(活動)함)하되 방탕(放蕩)하지 않은 것을 볼 수 있으며, 오성(五聲)이 어울리고 팔풍(八風)이 조화(調和)되었으며, 박자(拍子)에 법도(法度)가 있고 악기(樂器)의 연주(演奏)에 차례가 있으니, 성대(盛大)한 덕(德)이 동일(同一)합니다.”고 하였다.",로다,True,로다,Level1
춘추좌씨전5,121,645,勤而不德하니 非禹면 其誰能修之리오 見舞韶箾者하고 曰 德至矣哉大矣로다 如天之無不幬也하고 如地之無不載也로다,"근로(勤勞)하면서도 그것을 덕(德)으로 여기지 않은 것을 볼 수 있으니, 우(禹)가 아니면 누가 이런 악무(樂舞)를 만들 수 있었겠습니까?”고 하고, 소소무(韶箾舞)를 보고는 “덕(德)이 지극하고 광대(廣大)하여, 일체(一切)를 덮지 않음이 없는 하늘과 같고 일체(一切)를 싣지 않음이 없는 대지(大地)와 같습니다.",로다,True,로다,Level1
춘추좌씨전5,158,793,夫諸侯之上卿이 會而不信하야 寵名皆棄하니 不信之不可也如是로다,"제후(諸侯)의 상경(上卿)으로 회합(會合)하고서도 약신(約信)을 지키지 않아 존귀(尊貴)한 족명(族名)을 모두 버렸으니, 약신(約信)을 지키지 않아서는 안 되는 것이 이와 같다.",로다,False,로다,Level1
춘추좌씨전5,163,821,及三年하여 又誦之曰 我有子弟를 子産誨之하고 我有田疇를 子産殖之로다,"3년이 되자 또 노래하기를 “우리의 자제(子弟)를 자산(子産)이 가르치고, 우리의 전지(田地)를 자산(子産)이 증산(增産)되게 하였네.",로다,True,로다,Level1
춘추좌씨전5,171,837,穆叔出而告人曰 孟孫將死矣로다,목숙(穆叔)이 나와서 사람에게 말하기를 “맹손(孟孫)은 머지않아 죽을 것이다.,로다,False,로다,Level1
춘추좌씨전5,171,838,吾語諸趙孟之偸也어늘 而又甚焉이로다,"내가 조맹(趙孟)의 구차(苟且)함을 말하였는데, 맹손(孟孫)은 구차(苟且)함이 그보다 더욱 심하다.”고 하였다.",로다,False,로다,Level1
춘추좌씨전5,178,861,冬十月에 滕成公來會葬할새 惰而多涕하니 子服惠伯曰 滕君將死矣로다,"겨울 10월에 등성공(滕成公)이 와서 회장(會葬)할 때에 몸가짐이 태만(怠慢)하고 눈물을 많이 흘리니, 자복혜백(子服惠伯)이 말하기를 “등군(滕君)은 오래지 않아 죽을 것이다.",로다,True,로다,Level1
춘추좌씨전5,182,894,詩曰 辭之輯矣면 民之協矣며 辭之繹矣면 民之莫矣라하니 其知之矣로다,"《시경(詩經)》에 ‘언사(言辭)가 화목(和睦)하면 백성들이 협동(協同)하고 언사(言辭)가 화열(和悅)하면 백성들이 안정(安定)된다.’고 하였으니, 이 시(詩)를 지은 사람은 이미 사령(辭令)이 중요(重要)하다는 것을 안 것이다.”고 하였다.",로다,False,로다,Level1
춘추좌씨전5,190,933,子皮欲使尹何爲邑한대 子産曰 少하니 未知可否로다,"자피(子皮)가 윤하(尹何)를 자기 봉읍(封邑)의 읍재(邑宰)로 삼으려 하자, 자산(子産)이 “그는 연소(年少)하니 고을을 다스릴 수 있을는지 모르겠습니다.”고 하였다.",로다,False,로다,Level1
춘추좌씨전5,190,948,衣服은 附在吾身이라 我知而愼之하고 大官大邑은 所以庇身也로되 我遠而慢之로다,"의복(衣服)은 내 몸에 입는 것이어서 나는 이를 잘 알므로 신중(愼重)히 처리하였고, 대관(大官)과 대읍(大邑)은 내 자신을 비호(庇護)하는 울타리인데도 나는 먼 일로 여겨 가벼이 생각하였습니다.",로다,False,로다,Level1
춘추좌씨전4,141,344,是故啓蟄而郊하고 郊而後耕이어늘 今旣耕而卜郊하니 宜其不從也로다,"그러므로 경칩(驚蟄)이 되면 교제(郊祭)를 지내고 교제(郊祭)를 지낸 뒤에 농사(農事)를 시작하는 것인데, 지금은 이미 농사를 시작한 뒤에 교제(郊祭)의 길흉(吉凶)을 점쳤으니 그 점이 불길(不吉)한 것이 당연하다.”고 하였다.",로다,True,로다,Level1
춘추좌씨전4,146,365,穆叔曰 孫子必亡이로다,목숙(穆叔)이 말하기를 “손문자(孫文子)는 반드시 망(亡)할 것이다.,로다,False,로다,Level1
춘추좌씨전4,208,599,師競已甚이로다,출병(出兵)해 전쟁(戰爭)함이 너무 심하다.,로다,True,로다,Level1
춘추좌씨전4,240,721,詩曰 樂只君子여 殿天子之邦이로다,《시경(詩經)》에 ‘화락(和樂)한 군자(君子)여 천자(天子)의 나라를 진무(鎭撫)하리.,로다,True,로다,Level1
춘추좌씨전4,240,722,樂只君子여 福祿攸同이로다,화락(和樂)한 군자(君子)여 사람들과 복록(福祿)을 함께 누리리.,로다,True,로다,Level1
춘추좌씨전4,296,957,君子謂 子囊忠이로다,군자(君子)가 논평(論評)하기를 “자낭(子囊)은 충성(忠誠)스럽다.,로다,True,로다,Level1
춘추좌씨전4,344,1064,築者謳曰 澤門之晳은 實興我役하고 邑中之黔은 實慰我心이로다,"대(臺)를 축조(築造)하는 역부(役夫)들이 노래하기를 “택문(澤門)에 사는 피부가 흰 이는 우리를 부역에 징발(徵發)하고, 읍내(邑內)에 사는 피부가 검은 이는 우리의 마음을 위로하시네.”라고 하였다.",로다,False,로다,Level1
춘추좌씨전4,414,1251,衛寗惠子疾에 召悼子曰 吾得罪於君하니 悔而無及也로다,위(衛)나라 영혜자(寗惠子)가 병(病)이 위독(危篤)하자 그 아들 도자(悼子)를 불러 말하기를 “내가 임금께 죄(罪)를 얻었으니 후회해도 미칠 수가 없다.,로다,True,로다,Level1
춘추좌씨전4,445,1385,善戒로다,“경계(警戒)를 잘하였다.,로다,False,로다,Level1
춘추좌씨전4,446,1389,齊將伐晉하리니 不可以不懼로다,제(齊)나라는 장차 진(晉)나라를 칠 것이니 두려워하지 않을 수 없다.”고 하였다.,로다,False,로다,Level1
춘추좌씨전4,485,1571,仲尼曰 知之難也로다,중니(仲尼)께서 말하기를 “지혜롭기가 참으로 어려운 것이다.,로다,True,로다,Level1
춘추좌씨전4,512,1650,其有亡釁乎ㄴ저 不然이면 其有惑疾하야 將死而憂也로다,"〈그런데도 강계(降階)를 물었으니〉 아마도 도망가게 될 조짐이 있어서일 것이고, 그렇지 않다면 혹질(惑疾)(심신(心身)이 불안(不安)하고 의심(疑心)이 많은 병)이 있어 죽게 될 것을 근심해서일 것이다.”고 하였다.",로다,False,로다,Level1
춘추좌씨전4,549,1788,大叔文子聞之하고 曰 嗚呼라 詩所謂我躬不說이온 皇恤我後者니 寗子可謂不恤其後矣로다,"태숙문자(太叔文子)가 이 소식을 듣고 말하기를 “아아, 《시경(詩經)》에 이른바 ‘내 한 몸도 용납(容納)되지 못하는데 어느 겨를에 내 후대(後代)를 생각하겠느냐?’는 꼴이니, 영자(寗子)는 그 후대(後代)를 걱정하지 않았다고 하겠다.",로다,True,로다,Level1
춘추좌씨전5,18,64,讓不失禮로다,겸양(謙讓)하되 예(禮)를 잃지 않았다.”고 하였다.,로다,False,로다,Level1
춘추좌씨전5,34,187,辭不失舊로다,그 사령(辭令)이 옛 법도(法度)를 잃지 않았다.”고 하였다.,로다,False,로다,Level1
춘추좌씨전5,44,211,父子死余矣로다,부자(父子)가 모두 나를 위해 죽었구나.”고 하였다.,로다,True,로다,Level1
춘추좌씨전5,49,269,大宰退하야 告人曰 令尹將死矣로다,태재(太宰)(백주리(伯州犂))가 물러나와 어떤 사람에게 고(告)하기를 “영윤(令尹)은 장차 죽을 것이다.,로다,False,로다,Level1
춘추좌씨전5,52,300,能歆神人하니 宜其光輔五君하야 以爲盟主也로다,신(神)과 사람을 기쁘게 하였으니 다섯 임금을 보좌(輔佐)하여 맹주(盟主)가 되게 한 것이 당연(當然)하다.”고 하였다.,로다,True,로다,Level1
춘추좌씨전5,53,308,民之主也어니와 抑武也는 不足以當之로다,〈그대는 참으로〉 백성의 주인(主人)이 될 수 있지만 나는 〈이런 칭찬을〉 받을 만하지 못합니다.”라고 하였다.,로다,False,로다,Level1
춘추좌씨전5,53,315,保家之主也여 吾有望矣로다,"집안을 보존(保存)할 주인(主人)이니, 내 기대(期待)해 보겠습니다.”라고 하였다.",로다,True,로다,Level1
시경집전(상),2397,5563,如松柏之茂하여 無不爾或承이로다,송백(松柏)의 무성함과 같아 그대를 계승하지 않음이 없도다,로다,True,로다,Level1
시경집전(상),2401,5571,曰歸曰歸여 歲亦莫止리로다,"돌아감이여, 돌아감이여 해 또한 저물리로다",로다,True,로다,Level1
시경집전(상),2407,5592,曰歸曰歸여 心亦憂止로다,돌아감이여 돌아감이여 마음에 또한 근심하도다,로다,True,로다,Level1
시경집전(상),2409,5594,我戍未定이니 靡使歸聘이로다,내 수자리간 일이 끝나지 않았으니 돌아가 안부를 묻게 할 자가 없도다,로다,True,로다,Level1
시경집전(상),2413,5602,曰歸曰歸여 歲亦陽止리로다,돌아감이여 돌아감이여 해가 또한 양월(陽月)이 되리도다,로다,True,로다,Level1
시경집전(상),2417,5611,彼爾維何오 維常之華로다,저 환한 꽃은 무엇인고 상체(常棣)의 꽃이로다,로다,True,로다,Level1
시경집전(상),2418,5612,彼路斯何오 君子之車로다,저 노거(路車)는 무엇인고 군자(君子)가 타는 수레로다,로다,True,로다,Level1
시경집전(상),2419,5613,戎車旣駕하니 四牡業業이로다,융거(戎車)를 이미 멍에하니 네 필의 말이 건장도 하도다,로다,True,로다,Level1
시경집전(상),2420,5614,豈敢定居리오 一月三捷이로다,어찌 감히 편안히 거처하리오 한 달에 세 번 승리하리로다,로다,True,로다,Level1
시경집전(상),2423,5625,駕彼四牡하니 四牡騤騤로다,저 사모(四牡)를 멍에하니 사모(四牡)가 굳세고 굳세도다,로다,True,로다,Level1
시경집전(상),2424,5626,君子所依요 小人所腓로다,군자(君子)가 타는 바요 소인(小人)이 비호받는 바로다,로다,False,로다,Level1
시경집전(상),2425,5627,四牡翼翼하니 象弭魚服이로다,사모(四牡)가 정돈되고 정돈되니 상아로 만든 활 끝에 어(魚)로 만든 화살통이로다,로다,True,로다,Level1
시경집전(상),2426,5628,豈不日戒리오 玁狁孔棘이로다,어찌 날마다 경계하지 않으리오 험윤의 난이 매우 급하도다,로다,False,로다,Level1
시경집전(상),2430,5641,今我來思엔 雨雪霏霏로다,지금 내가 돌아올 때에는 함박눈이 펄펄 내리도다,로다,True,로다,Level1
시경집전(상),2437,5657,自天子所하여 謂我來矣로다,천자(天子)가 계신 곳으로부터 와서 나더러 오라하도다,로다,True,로다,Level1
시경집전(상),2445,5670,憂心悄悄하니 僕夫況瘁로다,마음에 근심함을 초초(悄悄)히 하니 복부(僕夫)가 파리하도다,로다,True,로다,Level1
시경집전(상),2449,5688,出車彭彭하며 旂旐央央이로다,수레를 냄이 많고 많으며 깃발이 선명하도다,로다,True,로다,Level1
시경집전(상),2451,5690,赫赫南仲이여 玁狁于襄이로다,혁혁(赫赫)한 남중(南仲)이여 험윤(玁狁)을 제거하도다,로다,True,로다,Level1
시경집전(상),2455,5708,今我來思엔 雨雪載塗로다,지금 내가 올 때에는 함박눈이 내려 진흙탕이 되었도다,로다,True,로다,Level1
시경집전(상),2460,5719,喓喓草蟲이며 趯趯阜螽이로다,요요(喓喓)히 우는 풀벌레며 이리저리 뛰는 메뚜기로다,로다,True,로다,Level1
시경집전(상),2298,5329,駪駪征夫여 每懷靡及이로다,달려가는 정부(征夫)여 매양 미치지 못할 듯이 생각하도다,로다,True,로다,Level1
시경집전(상),2300,5340,然이나 其辭之婉而不迫이 如此하니 詩之忠厚를 亦可見矣로다,"그러나 그 말이 완곡(婉曲)하고 박절(迫切)하지 않음이 이와 같으니, 시(詩)의 충후(忠厚)함을 또한 볼 수 있다.",로다,True,로다,Level1
시경집전(상),2301,5341,我馬維駒니 六轡如濡로다,내 말이 망아지이니 여섯 고삐가 물에 젖은 듯 윤택하도다,로다,True,로다,Level1
시경집전(상),2302,5342,載馳載驅하여 周爰咨諏로다,말을 달리며 채찍질하여 이에 두루 자추(咨諏)하도다,로다,True,로다,Level1
시경집전(상),2305,5351,我馬維騏니 六轡如絲로다,내 말이 얼룩이니 여섯 고삐가 고르도다,로다,False,로다,Level1
시경집전(상),2306,5352,載馳載驅하여 周爰咨謀로다,말을 달리며 채찍질하여 이에 두루 자모(咨謀)하도다,로다,False,로다,Level1
시경집전(상),2308,5356,我馬維駱이니 六轡沃若이로다,내 말이 낙마(駱馬)이니 여섯 고삐가 윤택하도다,로다,True,로다,Level1
시경집전(상),2309,5357,載馳載驅하여 周爰咨度이로다,말을 달리며 채찍질하여 이에 두루 자도(咨度)하도다,로다,True,로다,Level1
시경집전(상),2311,5361,我馬維駰이니 六轡旣均이로다,내 말이 인마(駰馬)이니 여섯 고삐가 이미 고르도다,로다,True,로다,Level1
시경집전(상),2312,5362,載馳載驅하여 周爰咨詢이로다,말을 달리며 채찍질하여 이에 두루 자순(咨詢)하도다,로다,False,로다,Level1
시경집전(상),2324,5395,脊令在原하니 兄弟急難이로다,척령(脊令)이 언덕에 있으니 형제(兄弟)가 급난(急難)을 구원하도다,로다,True,로다,Level1
시경집전(상),2333,5422,雖有兄弟나 不如友生이로다,비록 형제(兄弟)가 있으나 우생(友生)만 못하게 여기도다,로다,True,로다,Level1
시경집전(상),2351,5455,嚶其鳴矣여 求其友聲이로다,앵앵(嚶嚶)히 욺이여 그 벗을 찾는 소리로다,로다,True,로다,Level1
시경집전(상),2357,5466,伐木許許어늘 釃酒有藇로다,나무를 베기를 허허(許許)히 하거늘 거른 술이 아름답기도 하도다,로다,True,로다,Level1
시경집전(상),2364,5488,孔子曰所求乎朋友로 先施之를 未能也라하시니 此可謂能先施矣로다,"공자(孔子)께서 말씀하시기를 “붕우(朋友)에게 요구하는 것으로 내가 먼저 붕우(朋友)에게 베푸는 것을 능히 하지 못한다.” 하셨는데, 이는 먼저 붕우(朋友)에게 베풀었다고 이를 만하다.",로다,False,로다,Level1
시경집전(상),2365,5489,伐木于阪이어늘 釃酒有衍이로다,나무를 산비탈에서 베거늘 거른 술이 많기도 하도다,로다,False,로다,Level1
시경집전(상),2366,5490,籩豆有踐하니 兄弟無遠이로다,변두(籩豆)가 질서정연하게 놓여 있으니 형제(兄弟)들이 먼 사람할 것 없이 모두 왔도다,로다,True,로다,Level1
시경집전(상),2377,5516,俾爾多益이라 以莫不庶로다,그대로 하여금 많이 이익되게 하는지라 풍부하지 않음이 없도다,로다,True,로다,Level1
