book,문단식별자,문장식별자,원문,번역문,marker,llm_judgment,marker_type,analysis_level
맹자집주,871,3085,斯二者는 天也니 順天者는 存하고 逆天者는 亡이니라,"이 두 가지는 천리(天理)이니, 천리(天理)를 순종하는 자는 보존되고, 천리(天理)를 거스리는 자는 망한다.”",니라,True,니라,Level2
자치통감강목6,192,413,沐日歸休할새 兄弟妻子燕語에 終不及朝省政事하고 或問光溫室省中樹 皆何木也오호되 光이 嘿不應하고 更答以他語하니 其不泄이 如是하니라,"목욕하는 날을 받아 집으로 돌아와 쉬면서 형제(兄弟), 처자(妻子)들과 즐겁게 대화할 적에 끝내 조정의 정사를 언급하지 않았고, 혹자가 공광에게 “온실전(溫室殿)에 있는 나무가 모두 무슨 나무인가?”라고 물었으나 공광은 묵묵부답하고 다시 다른 말로 답하였으니, 그가 누설하지 않음이 이와 같았다.",니라,False,니라,Level2
당송팔대가문초소식1,25,120,"三子는 邁, 迨, 過니 俱善爲文하니라","세 아들은 매(邁)와 태(迨)와 과(過)이니, 모두 문장을 잘하였다.",니라,True,니라,Level2
당송팔대가문초구양수5,243,1637,嘗從明宗戰하야 數立功하니라,명종을 따라 전투하여 여러 차례 전공을 세웠다.,니라,True,니라,Level2
논어집주,828,2939,是以로 君子貴自勉也니라,그러므로 군자(君子)는 스스로 힘씀을 귀히 여긴다.,니라,True,니라,Level2
주역전의(하),7,33,是以亨利貞 取女吉也니라,"이 때문에 형통하니 정함이 이로우니, 여자를 취하면 길(吉)한 것이다.",니라,True,니라,Level2
시경집전(하),2989,6644,微子至于戴公히 其間에 禮樂廢壞러니 有正考甫者得商頌十二篇於周之大師하니 以那爲首하니라,"미자(微子)로부터 대공(戴公)에 이르기까지 그 사이에 예악(禮樂)이 폐괴(廢壞)되었었는데, 정고보(正考甫)란 자가 상송(商頌) 12편을 주(周)나라 태사(太師)에게서 얻으니, ˂나(那)˃을 첫번째로 삼았다.",니라,True,니라,Level2
당송팔대가문초한유3,39,243,在禮部에 奏議詳雅하니 省中伏其能하니라,공이 예부(禮部)에 있을 적에는 올린 주의(奏議)가 자상하고 정당하니 온 성중(省中)이 그 재능에 탄복하였다.,니라,True,니라,Level2
당송팔대가문초소철2,109,599,然이나 其志不在桓文이요 而在九錫하니 亦已卑矣니라,그러나 그 뜻은 제(齊) 환공(桓公)과 진(晉) 문공(文公)의 패업(霸業)에 있지 않고 오직 구석(九錫)에 있었으니 역시 비루한 일이었다.,니라,True,니라,Level2
시경집전(하),2576,5722,"呂叔玉云 肆夏는 時邁也요 樊, 遏은 執競也요 渠는 思文也라하니라","여숙옥(呂叔玉)은 이르기를 “사하(肆夏)는 ˂시매(時邁)˃요, 번(樊)·알(遏)은 ˂집경(執競)˃이요, 거(渠)는 ˂사문(思文)˃이다.”하였다.",니라,False,니라,Level2
시경집전(상),1309,3014,無信人之言이어다 人實迋女니라,남의 말을 믿지 말지어다 사람들이 실로 너를 속이느니라,니라,True,니라,Level2
서경집전(하),481,1898,蓋成王이 知周公有退休之志라 故로 示其所以留之之意也니라,성왕(成王)은 주공(周公)이 물러가 쉬려는 뜻이 있음을 알았으므로 만류하려는 뜻을 보인 것이다.,니라,False,니라,Level2
서경집전(상),196,1394,故로 以賦屬于厥土之下요 餘州는 皆田之賦也라 故로 先田而後賦하니라,"그러므로 부(賦)를 궐토(厥土)의 아래에 속하게 하였고, 나머지 주(州)는 모두 전(田)에서 나오는 부(賦)이므로 전(田)을 먼저하고 부(賦)를 뒤에 한 것이다.”",니라,True,니라,Level2
당송팔대가문초한유3,139,834,遇其空無時하야 客至면 淸坐相看하고 或竟日不能設食하야 客主各自引退라도 亦不爲辭謝하니라,"돈이 다 떨어져서 아무것도 없을 때에 객(客)이 오면 조용히 앉아 서로 바라보기만 하였고, 혹 종일토록 밥을 차릴 수 없어 객(客)과 주인(主人)이 각각 물러갈 경우에도 사과를 하지 않았다.",니라,False,니라,Level2
서경집전(하),905,3378,楊氏中庸傳曰 宗器를 於祭陳之는 示能守也요 於顧命陳之는 示能傳也라하니라,"양씨(楊氏)의 ≪중용전(中庸傳)≫에 “종기(宗器)를 제사할 때에 진열함은 잘 지킴을 보이는 것이며, 고명(顧命)에 진열함은 잘 전함을 보이는 것이다.” 하였다.",니라,False,니라,Level2
당송팔대가문초소철2,276,1537,君奈何以三萬衆攻之오한대 田單喟然歎息曰 單未至也니이다하니라,"당신은 어떻게 3만 군사로 이를 공격할 수 있겠습니까?”라고 하니, 전단(田單)은 크게 한숨을 쉬며 “나는 생각이 여기에 미치지 못했소.”라고 하였다.",니라,False,니라,Level2
중용장구,138,373,書云 大王이 肇基王迹이라하고 詩云 至于大王하여 實始翦商이라하니라,"≪서경(書經)≫˂무성(武成)˃에 이르기를 “태왕(太王)이 처음으로 왕자(王者)의 자취를 터잡았다.” 하였고, ≪시경(詩經)≫˂노송(魯頌) 비궁(閟宮)˃에 이르기를 “태왕(太王)에 이르러 실제 처음으로 상(商)나라를 쳤다.” 하였다.",니라,False,니라,Level2
당송팔대가문초유종원1,30,209,士不預備而熟講之라가 卒然君有問焉하고 宰相有咨焉하고 有司有求焉에 其無所以應之면 則大臣之道或闕이라 故不可憚煩이니라,"인재에 대해 미리 준비하고 강구하지 않고 있다가, 갑자기 임금이 물어보거나 재상이 알아보거나 유사(有司)가 구하는 일이 있을 때 부응해주지 못한다면 대신(大臣)의 도리를 못한 것이 될 수도 있기 때문에, 미리 인재를 알아보는 일을 망설이면 안 됩니다.",니라,True,니라,Level2
당송팔대가문초왕안석2,202,1002,故其葬也에 廬陵歐陽公銘其墓하야 尤嘆其不壽하야 用不極其材云하니라,그러므로 하장(下葬)할 때에 여릉(廬陵) 구양공(歐陽公)(구양수(歐陽脩))께서 그의 묘명(墓銘)을 지으면서 그가 장수(長壽)하지 못하여 그의 능력을 끝까지 활용할 수 없었음을 매우 탄식하였다.,니라,False,니라,Level2
당송팔대가문초소철3,268,1456,倚怪石하고 蔭茂木하여 俯視大江하고 仰瞻陵阜하고 旁矚溪谷하면 風雲變化와 林麓向背 皆效於左右니라,"괴상한 돌에 의지하고 무성한 나무 밑에 서서 큰 강을 굽어보고 언덕을 우러러보고 계곡(溪谷)을 곁눈질하면, 풍운(風雲)의 변화(變化)와 임록(林麓)의 향배(向背)가 모두 좌우(左右)에서 볼거리를 제공한다.",니라,False,니라,Level2
자치통감강목7,407,525,傳莽首詣宛하여 縣於市하니 百姓이 共提擊之하고 或切食其舌하니라,"또 왕망의 수급을 파발마로 급히 완(宛)으로 보내 시장에 매다니, 백성들이 함께 던지고 치고 혹은 그의 혀를 잘라서 먹기도 하였다.",니라,False,니라,Level2
주역전의(상),1365,4111,韓康伯云 可大之業이 由事而生이라하니라,한강백(韓康伯)은 이르기를 “큰 사업(事業)은 일로 말미암아 생긴다.” 하였다.,니라,False,니라,Level2
자치통감강목8,302,433,於是에 中國이 始傳其術하여 圖其形像호되 而王公貴人에 獨楚王英이 最先好之하니라,"이때에 중국(中國)이 처음으로 그 법술(法術)을 전하여 그 형상(모습)을 그렸는데, 왕공(王公)과 귀인(貴人) 중에 유독 초왕(楚王) 유영(劉英)이 가장 먼저 불교를 좋아하였다.",니라,True,니라,Level2
춘추좌씨전6,236,1023,今宮室無量하야 民人日駭하며 勞罷死轉하야 忘寢與食하니 非撫之也니라,"그런데 지금 궁실(宮室)의 규모(規模)가 한도(限度)가 없어서 백성들은 날마다 두려움에 떨며, 노고(勞苦)에 지쳐 죽은 시체(尸體)가 이리저리 뒹굴어 백성들은 침식(寢食)도 잊고 있으니, 이것은 안무(安撫)가 아니다.”",니라,True,니라,Level2
서경집전(하),11,61,商紂失君民之道라 故로 武王發此하시니 是雖一時誓師之言이나 而實萬世人君之所當體念也니라,"상왕(商王) 주(紂)가 백성들에게 군주(君主)가 된 도리를 잃었으므로 무왕(武王)이 이것을 말씀하였으니, 이는 비록 한때 군사들에게 맹세한 말씀이나 실로 만세(萬世)의 인군(人君)이 마땅히 체념(體念)해야 할 것이다.",니라,True,니라,Level2
당송팔대가문초소철3,248,1349,然이나 自其斥居東坡로 其學日進이 沛然如川之方至니라,그러나 〈자첨(子瞻)은〉 동파(東坡)로 물러가 살면서부터 그 학문이 날로 진취되는 속도가 마치 급히 흐르는 냇물과 같았다.,니라,False,니라,Level2
예기집설대전2,997,1442,寢은 所居處之地요 祖는 所有事之地요 門은 所出入之地요 郊는 所嘗至之地니 君復을 必於此者는 蓋魂氣之往이 亦未離生時熟習之地也니 觀此則死生之說을 可知矣니라,"정침(正寢)은 거처하는 곳이고, 조(祖)는 일이 있는 곳이며, 문(門)은 드나드는 곳이고, 교(郊)는 일찍이 이르렀던 곳이니, 임금을 고복(皐復)할 때 반드시 여기에서 하는 것은 아마도 혼기(魂氣)가 떠나갈 때 또한 아직 생시에 익숙했던 장소에서 떠나지 않았기 때문인 듯하니, 이것을 살펴보면 사생(死生)의 설(이치)을 알 수 있다.",니라,True,니라,Level2
당송팔대가문초증공1,126,771,故曰 思之不審而已矣라하니라,그러므로 문제를 고려하는 것이 신중하지 않아서일 뿐이라고 하는 것입니다.,니라,True,니라,Level2
당송팔대가문초소철2,69,395,幸則虎斃하고 不幸則人死하니 其爲害亟矣니라,"다행히 〈성사할 경우는〉 범이 죽을 것이고, 불행히 〈성사하지 못할 경우는〉 사람이 죽을 것이니, 그 해(害)는 빨리 결판이 날 것이다.",니라,True,니라,Level2
당송팔대가문초한유3,128,765,厚守宰俸而嚴其法하니라,수재(守宰)(지방관(地方官))들의 녹봉을 후하게 주고 법령(法令)을 엄하게 세웠다.,니라,False,니라,Level2
당송팔대가문초소식3,164,637,故로 夫二子之爲異論者는 皆孟子之過也니라,그러므로 순자(荀子)와 양자(揚子) 두 사람이 이론(異論)을 편 것은 모두 맹자(孟子)의 잘못인 것이다.,니라,True,니라,Level2
당송팔대가문초소철2,206,1184,僧孺는 外托鎭靜이나 而於持危濟變處엔 非其所能이요 德裕는 內持果敢이나 而藏器待時處는 亦其所闇이니 要之컨대 均不知大臣之道者니라,"우승유(牛僧孺)는 밖으로 진정(鎭靜)을 표방하나 위기를 관리하고 변란에 대처하는 데 있어서는 능숙한 솜씨가 아니고, 이덕유(李德裕)는 안으로 과감(果敢)을 가지나 재기(才器)를 간직하고 때를 기다리는 데 있어서는 역시 어두우니, 결과적으로 모두 대신(大臣)의 도리를 알지 못한 자들이다.",니라,True,니라,Level2
맹자집주,597,2053,孟子旣告世子以道無二致하고 而復引此三言以明之하시니 欲世子篤信力行하여 以師聖賢이요 不當復求他說也시니라,"맹자(孟子)는 이미 세자(世子)에게 도(道)는 두 가지가 없음을 말씀하였고, 다시 세 말씀을 인용하여 밝히셨으니, 세자(世子)가 독실히 믿고 힘써 행해서 성현(聖賢)을 스승 삼을 것이요, 다시 다른 말을 구하지 않게 하고자 하신 것이다.",니라,True,니라,Level2
당송팔대가문초소철2,119,684,旣滅佛法이나 而浩亦以非罪赤族하니라,이미 불법(佛法)을 멸하였으나 최호(崔浩) 또한 비죄(非罪)로 전 가족을 주멸(誅滅)시켰다.,니라,False,니라,Level2
시경집전(하),1515,3336,傳所謂性與天合이 是也니라,모전(毛傳)에 이른바 “성(性)이 천도(天道)와 더불어 합한다.”는 것이 이것이다.,니라,True,니라,Level2
서경집전(하),1101,4185,禹別九州하여 隨山濬川하고 任土作貢하니라,우(禹)임금은 구주(九州)를 구별하여 산을 따라 냇물을 깊이 파고 토질에 맞추어 공물(貢物)을 내게 하였다.,니라,False,니라,Level2
당송팔대가문초소순1,183,1162,說之術 可爲諫法者五니 理諭之요 勢禁之요 利誘之요 激怒之요 隱諷之之謂也니라,"유세(遊說)하는 기술로 간언(諫言)하는 법이 될 만한 것은 다섯 가지가 있으니, 이치로 깨우치고, 형세(形勢)로 금(禁)하며, 이익(利益)으로 꾀고, 격동(激動)시켜 노하게 하며, 은유(隱喩)로 풍간함을 이르는 것이다.",니라,True,니라,Level2
당송팔대가문초소철3,278,1512,雖南面之王이라도 不能加之니 蓋非有德이면 不能任也니라,"비록 남쪽으로 낯을 향하고 앉는 왕(王)이라 하더라도 이보다 더할 수 없으니, 대개 덕(德)을 가진 자가 아니면 감당할 수 없는 것이다.",니라,True,니라,Level2
맹자집주,752,2706,苟不自治하고 而以彊弱之勢言之면 是는 可畏而已矣니라,"만일 스스로 다스리지 않고 강약(强弱)의 세(勢)만 가지고 말한다면, 이는 두려울 만할 뿐인 것이다.”",니라,True,니라,Level2
서경집전(상),359,2031,西傾은 見梁州하니라,서경(西傾)은 양주(梁州)에 보인다.,니라,False,니라,Level2
시경집전(하),219,479,求之甚艱而棄之甚易하니 其無常이 如此하니라,"구하기를 매우 어렵게 하고 버리기를 매우 쉽게 하니, 그 무상함이 이와 같은 것이다.",니라,True,니라,Level2
서경집전(상),335,1935,至耀州華原縣하여 合漆水하고 至同州朝邑縣하여 東南入渭라하니라,"요주(耀州) 화원현(華原縣)에 이르러 칠수(漆水)와 합류하고, 동주(同州) 조읍현(朝邑縣)에 이르러 동남쪽으로 위수(渭水)에 들어간다.” 하였다.",니라,False,니라,Level2
당송팔대가문초유종원1,148,1016,僕見解不出此니라,내 견해는 거기에서 벗어나지 않네.,니라,True,니라,Level2
주역전의(상),1230,3702,六二는 介于石이라 不終日이니 貞하고 吉하니라,"육이(六二)는 절개가 돌과 같아 하루를 마치지 않고 떠나가니, 정(貞)하고 길(吉)하다.",니라,True,니라,Level2
춘추좌씨전5,323,1696,復命而致之君이나 君不敢逆王命하야 而復賜之하고 使三官書之하니라,"숙손(叔孫)은 돌아와 복명(復命)하고서 그 노거(路車)를 임금님께 바쳤으나, 임금님께서는 감히 왕명(王命)을 거역(拒逆)할 수 없다 하여, 도로 숙손(叔孫)에게 주시고서 삼관(三官)에게 이 일을 기록(記錄)하게 하셨습니다.",니라,True,니라,Level2
맹자집주,1260,4307,百里奚는 虞人也니 晉人이 以垂棘之璧과 與屈産之乘으로 假道於虞하여 以伐虢이어늘 宮之奇는 諫하고 百里奚는 不諫하니라,"백리해(百里奚)는 우(虞)나라 사람이니, 진(晉)나라 사람이 수극(垂棘)에서 생산된 구슬과 굴(屈)땅에서 생산된 마필(馬匹)을 가지고 우(虞)나라에 길을 빌려 괵(虢)나라를 정벌하려 하자, 궁지기(宮之奇)는 이것을 간하였고, 백리해(百里奚)는 간하지 않았다.",니라,False,니라,Level2
당송팔대가문초소철1,304,1995,地大兵强은 皆務以詐力相傾이니라,땅이 크고 군사가 강한 제후(諸侯)는 모두 힘을 다해 사기(詐欺)와 무력(武力)을 써서 서로 경알(傾軋)하였다.,니라,False,니라,Level2
맹자집주,292,1104,或問乎曾西曰 吾子與子路孰賢고 曾西蹴然曰 吾先子之所畏也니라,"혹자(或者)가 증서(曾西)에게 묻기를 ‘그대가 자로(子路)와 더불어 누가 더 어진가?’ 하니, 증서(曾西)가 불안해하면서 말하기를 ‘자로(子路)는 우리 선자(先子)께서 두려워하신 바이다.’ 하였다.",니라,True,니라,Level2
당송팔대가문초소철2,154,869,吾嘗論之컨대 堅雖有霸者之略이나 而懷無厭之心하여 以天下不一로 爲深恥하니라,"나는 일찍이 논하건대, 부견(苻堅)은 비록 패자(霸者)의 지략(智略)을 가졌으나 불만스런 마음을 품어 천하(天下)가 통일되지 못한 것을 큰 수치로 여겼다.",니라,True,니라,Level2
중용장구,56,171,天下國家를 可均也며 爵祿을 可辭也며 白刃을 可蹈也로되 中庸은 不可能也니라,"“천하(天下)와 국가(國家)를 균평(均平)히 다스릴 수 있으며, 작록(爵祿)을 사양할 수 있으며, 흰 칼날을 밟을 수 있으되, 중용(中庸)은 능히 할 수 없다.”",니라,True,니라,Level2
당송팔대가문초소식3,239,913,其始는 論誠明之所入하고 其次는 論聖人之道所從始하야 推而至於其所終極하고 而其卒은 乃始內(納)之於中庸하니 蓋以爲聖人之道 略見於此矣니라,"그 처음은 성(誠)과 명(明)에 들어가는 바를 논하였고, 그 다음은 성인(聖人)의 도(道)가 말미암아 시작한 바를 논하고 미루어서 종극(終極)에 이르렀으며, 마지막에는 마침내 다시 처음 중용(中庸)으로 귀납하였으니, 이는 성인(聖人)의 도(道)를 대략 여기에서 볼 수 있다고 여긴 것이다.",니라,True,니라,Level2
당송팔대가문초한유1,4,18,貞元以後로 唐且中墜하고 沿及五代兵戈之際하얀 天下寥寥矣니라,"정원(貞元) 이후로 당(唐)나라도 문운(文運)이 중간에 쇠퇴하였고, 그 쇠퇴한 문풍(文風)이 계속 흘러내려 전란(戰亂)이 끊이지 않던 오대(五代) 때에 미쳐서는 천하에 고문(古文)을 짓는 이가 매우 드물었다.",니라,False,니라,Level2
맹자집주,1248,4263,伊訓曰 天誅造攻을 自牧宮은 朕載自亳이라하니라,˂이훈(伊訓)˃에 이르기를 ‘하늘의 토벌이 처음 내려져 목궁(牧宮)으로부터 공격함은 내 박읍(亳邑)으로부터 시작했다.’ 하였다.”,니라,False,니라,Level2
춘추좌씨전7,29,139,比于文王하야 其德靡悔하니 旣受帝祉하야 施于孫子라하니라,옛날 문덕(文德)을 가졌던 선왕(先王)에 비교해 그 덕(德)이 부족함이 없으니 하늘의 복을 받아 그 복이 뻗쳐 자손에게 미쳤다.’고 하였습니다.,니라,True,니라,Level2
맹자집주,1101,3748,天下之言性也는 則故而己矣니 故者는 以利爲本이니라,"“천하에 성(性)을 말함은 고(故)일 뿐이니, 고(故)라는 것은 순리(順利)를 근본으로 삼는다.”",니라,True,니라,Level2
당송팔대가문초소철1,287,1918,使韓魏無東顧之憂하여 而爲天下出身以當秦兵하며 以二國委秦하고 而四國休息於內하여 以陰助其急이니라,"한(韓)‧위(魏)가 동쪽 제후(諸侯)들과 교전할 염려를 놓고 오로지 천하(天下)를 위하여 전면에서 진(秦)의 군사를 당해내게 하며, 한(韓)‧위(魏) 두 나라를 진(秦)에 붙여주고 네 나라는 안에서 휴식(休息)을 취하면서 한(韓)‧위(魏)에 위급한 일이 있을 때는 암암리에 도와주는 것이다.",니라,False,니라,Level2
주역전의(상),49,261,復至乾은 凡百一十有二陽이요 姤至坤은 凡八十陽이며 姤至坤은 凡百一十有二陰이요 復至乾은 凡八十陰이니라,“복괘(復卦)로부터 건괘(乾卦)까지는 모두 112양(陽)이고 구괘(姤卦)로부터 곤괘(坤卦)까지는 모두 80양(陽)이며 구괘(姤卦)로부터 곤괘(坤卦)까지는 모두 112음(陰)이고 복괘(復卦)로부터 건괘(乾卦)까지는 모두 80음(陰)이다.”,니라,False,니라,Level2
당송팔대가문초소식3,184,707,以異說高論四字로 立案하니 煞是荀卿頂門一鍼이요 而謂李斯焚書破壞先王之法이 皆出於荀卿이라하니 尤是長公深文手段이니라,"“‘이설고론(異說高論)’의 네 글자를 가지고 죄안(罪案)을 삼았으니 이것은 순경(荀卿)의 정문일침(頂門一鍼)이며, ‘이사(李斯)가 책을 불태우고 선왕(先王)의 법을 파괴한 것이 모두 순경(荀卿)에게서 나왔다.’고 말했으니, 이것은 장공(長公)이 더욱 엄하게 비판한 수단이다.”",니라,True,니라,Level2
당송팔대가문초소철1,264,1768,昔者에 湯有伊尹하고 武王有周公하니 而周公은 又武王之弟也니라,"옛날 탕(湯)에게는 이윤(伊尹)이 있었고, 무왕(武王)에게는 주공(周公)이 있었는데, 주공(周公)은 또 무왕(武王)의 아우였다.",니라,False,니라,Level2
대학장구,16,50,讀大學에 初間에 也只如此讀이요 後來에 也只如此讀이로되 只是初間讀得엔 似不與自家相關이라가 後來看熟하면 見許多說話須著如此做요 不如此做自不得이니라,"≪대학(大學)≫을 읽을 때에는 처음에도 다만 이와 같이 읽고, 후래(後來)에도 다만 이와 같이 읽되, 다만 처음 읽을 때에는 자기와 상관이 없는 듯하다가 후래(後來)에 익숙히 보면 허다(許多)한 말씀이 모름지기 이와 같이 공부(工夫)하여야 할 것이요, 이와 같이 공부(工夫)하지 않으면 안됨을 보게 될 것이다.",니라,False,니라,Level2
논어집주,55,251,是以終不能用耳니라,이러므로 끝내 쓰지 못하였던 것이다.”,니라,True,니라,Level2
당송팔대가문초소철2,326,1785,昔者唐室之衰에 燕趙之人이 八十年之間을 百戰以奉賊臣하고 竭力致死하며 不顧敗亡하고 以抗天下之兵하되 而以爲忠臣義士之所當然이니라,"옛날 당(唐)나라 왕실(王室)이 쇠퇴했을 때에 연(燕) 지방과 조(趙) 지방 사람들이 80년간을 수없이 싸워가며 적신(賊臣)을 받들고 온 힘을 다하고 목숨을 바쳤으며, 패망(敗亡)을 고려하지 않고 천하의 군대에 대항하면서 충신(忠臣)과 의사(義士)가 당연히 해야 할 일이라고 생각하였다.",니라,False,니라,Level2
당송팔대가문초한유2,369,1866,於是州府文武吏士凡百數가 交謁更諫이나 皆揖而退하니라,"이에 광주부(廣州府)의 문무관(文武官) 수백 인이 번갈아 알현(謁見)하고서 간하였으나, 모두 읍(揖)하고서 물러나왔다.",니라,False,니라,Level2
당송팔대가문초한유3,41,271,天子復思하야 且徵以代하야 虛吏部左丞位以待之하니라,"천자께서는 다시 왕공을 그리워하시어, 다른 사람을 왕공(王公) 대신 강서(江西)로 보내고 공을 부르시면서 이부좌승(吏部左丞)의 자리를 비워놓고 기다리셨다.",니라,True,니라,Level2
당송팔대가문초소철2,72,405,帝之爲太子也에 吳王濞世子來朝하여 與帝博而爭道어늘 帝怒하여 以博局提殺之하니 濞之叛逆은 勢激於此니라,"경제(景帝)가 태자(太子)로 있을 때에 오왕(吳王) 비(濞)의 세자(世子)가 내조(來朝)하여 경제(景帝)과 함께 장기를 두면서 불공한 태도를 보이거늘, 경제(景帝)가 노(怒)하여 장기판으로 쳐서 그를 죽였으니, 비(濞)의 반역(叛逆)은 그 형세가 여기서 격발한 것이다.",니라,True,니라,Level2
서경집전(하),1069,4068,故로 以費誓名篇하니 今文古文皆有하니라,"그러므로 ‘비서(費誓)’라고 편명하였으니, 금문(今文)과 고문(古文)에 모두 있다.",니라,True,니라,Level2
맹자집주,2015,6264,好名之人은 能讓千乘之國이어니와 苟非其人이면 簞食豆羹에 見於色하나니라,"“명예를 좋아하는 사람은 천승(千乘)의 나라를 양보할 수 있거니와, 만일 그러할 만한 사람이 아니면 한 그릇 밥과 한 그릇 국에도 얼굴빛에 나타나는 것이다.”",니라,True,니라,Level2
당송팔대가문초한유2,190,827,歲擧進士하야 學成行尊일새 自太學諸生推頌不敢與蕃齒하니라,"해마다 진사시(進士試)에 응시하여, 학문이 성취(成就)되고 덕행(德行)이 남의 추숭(推崇)을 받으므로 태학(太學)의 제생(諸生)들은 그를 추존하고 칭송하여 감히 그와 나란히 서지도 못하였다.",니라,True,니라,Level2
당송팔대가문초소철2,313,1719,治亂之所在는 在乎其地之立與不立而已矣니라,치란(治亂)이 매인 곳은 그 지반이 서고 서지 않음에 달려 있을 뿐이다.,니라,True,니라,Level2
당송팔대가문초유종원1,282,1732,淸誠以是得大利하되 又不爲妄하고 執其道不廢하여 卒以富니라,"송청(宋淸)은 실로 그렇게 하여 큰 이익을 얻고도 함부로 행동하지 않았으며, 그 방법을 끝까지 유지하고 버리지 않아 끝내 부자가 되었다.",니라,True,니라,Level2
당송팔대가문초구양수4,147,685,誌族父如此니라,족숙부(族叔父)의 묘지명은 이와 같은 법이다.,니라,True,니라,Level2
시경집전(하),453,991,君子無易由言이어다 耳屬于垣이니라,군자(君子)가 내는 말을 함부로 하지 말지어다 귀가 담장에 붙어 있느니라,니라,True,니라,Level2
시경집전(상),551,1265,衛之諸臣이 何其多日而不見救也오하니라,위(衛)나라의 여러 신하들은 어찌하여 그리도 여러 날이 지났는데도 구원을 받지 못하는가.」라고 한 것이다.’” 하였다.,니라,False,니라,Level2
자치통감강목3,728,1662,太尉勃이 進曰 願請間하노이다 昌曰 所言公인댄 公言之하고 所言私인댄 王者는 無私니라,"태위(太尉) 주발이 앞으로 나와 아뢰기를, “한가한 곳에서 말씀을 드리고 싶습니다.” 하니, 송창이 말하기를, “말할 내용이 공적(公的)인 것이면 공적으로 말하고, 말할 내용이 사적(私的)이면 왕자(王者)는 사사로움이 없습니다.” 하였다.",니라,True,니라,Level2
대학장구,95,266,故로 又言此以結之하니라,그러므로 또 이것을 말씀하여 맺은 것이다.,니라,True,니라,Level2
주역전의(하),1965,5668,化而裁之는 存乎變하고 推而行之는 存乎通하고 神而明之는 存乎其人하고 默而成之하며 不言而信은 存乎德行하니라,화(化)하여 재제(裁制)함은 변(變)에 있고 미루어 행(行)함은 통(通)에 있고 신묘(神妙)하게 하여 밝힘은 사람에 있고 묵묵히 이루며 말하지 않아도 믿음은 덕행(德行)에 있다.”,니라,True,니라,Level2
시경집전(하),2211,4924,敬恭明神으론 宜無悔怒니라,신명(神明)을 공경한 것으로 보아서는 마땅히 후회와 노여움이 없어야 할 것이니라,니라,True,니라,Level2
당송팔대가문초한유3,27,155,其所設張擧措는 必本於寬大하야 以幾敎化일새 多所助與하니라,권공이 설치하고 시행한 것은 반드시 관대(寬大)함에서 나와 교화(敎化)에 가까웠으므로 백성들에게 도움 되는 바가 많았다.,니라,True,니라,Level2
주역전의(상),835,2585,故曰无所終也라하니라,그러므로 끝마칠 바가 없다고 한 것이다.,니라,True,니라,Level2
당송팔대가문초소철3,306,1654,是以로 論其世也라하니라,이러므로 그 당세를 논하는 것이다.”라고 하였다.,니라,True,니라,Level2
논어집주,1884,5843,宰我親學聖人之門이로되 而以是爲問者는 有所疑於心而不敢强焉爾니라,그런데 재아(宰我)는 성인(聖人)의 문하(門下)에서 직접 배운 자로서 이것을 여쭌 것은 마음에 의심나는 것이 있으면 감히 억지로 하려고 하지 않았기 때문일 뿐이다.”,니라,False,니라,Level2
춘추좌씨전5,253,1327,詩曰 不侮鰥寡하고 不畏彊禦라하니라,《시경(詩經)》에 환과(鰥寡)를 업신여기지 않고 강포(强暴)한 자를 두려워하지 않는다고 하였습니다.,니라,True,니라,Level2
당송팔대가문초소순1,434,2754,宗其繼別子之所自出者는 百世不遷者也요 宗其繼高祖者는 五世則遷者也라하니라,"그 별자가 나온 바를 계승하는 자를 종(宗)으로 하는 자는 백 대가 지나도 체천하지 않는 자이고, 그 고조를 계승하는 자를 종(宗)으로 하는 자는 5대가 지나면 체천하는 자이다.”라고 했다.",니라,True,니라,Level2
당송팔대가문초소철2,204,1180,方任張九齡이라가 而廢太子瑛하고 用牛仙客은 則聽李林甫요 方嬖楊國忠하고 而縱安祿山하니 則用輔璆琳하되 專以適己爲悅이니라,"바야흐로 장구령(張九齡)을 임용하였다가 태자(太子) 영(瑛)을 폐하였으며, 우선객(牛仙客)을 등용한 것은 이임보(李林甫)의 말을 들어준 것이고, 양국충(楊國忠)을 총애하고 안녹산(安祿山)을 제멋대로 놀아먹게 하였으니, 인재를 써서 보상(輔相)으로 삼되 오로지 자기의 마음을 맞추는 사람을 좋아하였다.",니라,True,니라,Level2
당송팔대가문초소식5,139,470,前發超然之意하고 後段敍事하니 解意에 兼敍事格하니라,"“앞에서는 초연한 뜻을 설명하고 뒷단락에서는 일을 사실대로 서술하였으니, 해의(解意)에 서사(敍事)의 격(格)을 겸하였다.”",니라,True,니라,Level2
당송팔대가문초소철2,158,897,雖襄公悼公之賢이 齊所無有나 然이나 其所以保伯業而不失者는 則有在也니라,"비록 양공(襄公)과 도공(悼公) 같은 현군(賢君)이 제(齊)나라에는 없었던 바이지만, 그 백업(伯業)을 보전하여 잃지 않은 것은 그 이유가 따로 있었다.",니라,True,니라,Level2
당송팔대가문초왕안석1,541,2371,予少時에 客遊金陵할새 浮屠慧禮者 從予遊하니라,"내가 젊었을 때에 금릉(金陵) 땅을 여행한 일이 있는데, 스님 혜례(慧禮)라는 분도 나를 따라 함께 여행하였다.",니라,True,니라,Level2
